old_url,clicks,impressions,avg_position,action,proposed_destination,notes
https://estudiodefotografia.info/inspiracion/las-23-mejores-peliculas-de-fotografia-todo-fotografo-debe-verlas/,6,21,4.190476190476191,rewrite_same,https://estudiodefotografia.info/inspiracion/las-23-mejores-peliculas-de-fotografia-todo-fotografo-debe-verlas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/que-es-imgbb-y-como-usarlo-para-alojamiento-de-imagenes-gratuito/,5,607,8.967055024711696,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-imgbb-y-como-usarlo-para-alojamiento-de-imagenes-gratuito/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/guia-para-principiantes-de-lentes-de-camara-partes-funciones-y-tipos/,5,58,4.500012068965517,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/guia-para-principiantes-de-lentes-de-camara-partes-funciones-y-tipos/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/comprender-la-resolucion-de-la-camara-y-los-megapixeles-guia-facil/,4,244,5.5696954918032775,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/comprender-la-resolucion-de-la-camara-y-los-megapixeles-guia-facil/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/que-es-el-paneo-como-usarlo-para-fotografiar-movimiento/,4,227,4.726852422907489,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-el-paneo-como-usarlo-para-fotografiar-movimiento/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/post-produccion/que-es-un-archivo-cr3-y-como-abrir-uno/,4,114,2.833321929824561,rewrite_same,https://estudiodefotografia.info/post-produccion/que-es-un-archivo-cr3-y-como-abrir-uno/,"Intento claro y especifico; mantener URL"
https://estudiodefotografia.info/tutoriales-de-fotografia/comprension-de-iso-velocidad-de-obturacion-y-apertura-una-guia-para-principiantes/,4,63,4.539693650793651,rewrite_same,https://estudiodefotografia.info/tutoriales-de-fotografia/comprension-de-iso-velocidad-de-obturacion-y-apertura-una-guia-para-principiantes/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/que-es-el-valor-de-exposicion-y-como-usar-ev-en-fotografia/,4,27,2.2222222222222223,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-el-valor-de-exposicion-y-como-usar-ev-en-fotografia/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/retrato/46-fotografos-de-retratos-famosos-que-deberias-conocer/,4,15,3.4000399999999997,rewrite_same,https://estudiodefotografia.info/retrato/46-fotografos-de-retratos-famosos-que-deberias-conocer/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/localizaciones/los-20-fotografos-callejeros-mas-famosos-que-deberias-conocer/,4,14,2.2143,rewrite_same,https://estudiodefotografia.info/localizaciones/los-20-fotografos-callejeros-mas-famosos-que-deberias-conocer/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/que-es-el-enfoque-selectivo-y-como-usarlo-para-fotos-geniales/,4,9,1.2222,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-el-enfoque-selectivo-y-como-usarlo-para-fotos-geniales/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/consejos/como-utilizar-d-lighting-activo-de-nikon/,4,8,3,rewrite_same,https://estudiodefotografia.info/consejos/como-utilizar-d-lighting-activo-de-nikon/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/las-12-mejores-camaras-para-fotografia-de-conciertos/,4,8,2,rewrite_same,https://estudiodefotografia.info/equipo/las-12-mejores-camaras-para-fotografia-de-conciertos/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/retrato/cual-es-la-mejor-lente-para-retratos-las-30-mejores-selecciones/,4,6,3,rewrite_same,https://estudiodefotografia.info/retrato/cual-es-la-mejor-lente-para-retratos-las-30-mejores-selecciones/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/shutter-significado/,3,523,4.707449330783939,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/shutter-significado/,"Intento claro y especifico; mantener URL"
https://estudiodefotografia.info/conceptos-basicos/que-es-un-archivo-arw-y-como-abrir-uno/,3,80,3.17499125,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-un-archivo-arw-y-como-abrir-uno/,"Intento claro y especifico; mantener URL"
https://estudiodefotografia.info/conceptos-basicos/como-tomar-buenas-fotografias-10-pasos-infalibles/,3,40,6.024992500000001,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/como-tomar-buenas-fotografias-10-pasos-infalibles/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/consejos/abreviaturas-de-lentes-nikon-y-lo-que-significan-una-guia-facil/,3,17,4.235294117647059,rewrite_same,https://estudiodefotografia.info/consejos/abreviaturas-de-lentes-nikon-y-lo-que-significan-una-guia-facil/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/inspiracion/12-increibles-juegos-de-fotografia-para-jugar/,3,15,3.8,rewrite_same,https://estudiodefotografia.info/inspiracion/12-increibles-juegos-de-fotografia-para-jugar/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/inspiracion/los-22-mejores-fotografos-de-bellas-artes-que-debes-conocer/,3,13,5.384615384615385,rewrite_same,https://estudiodefotografia.info/inspiracion/los-22-mejores-fotografos-de-bellas-artes-que-debes-conocer/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/consejos/explicacion-del-boton-af-on/,3,9,1.9999666666666667,rewrite_same,https://estudiodefotografia.info/consejos/explicacion-del-boton-af-on/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/composicion/plano-semisubjetivo/,3,6,2.3333,rewrite_same,https://estudiodefotografia.info/composicion/plano-semisubjetivo/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/opciones-raw-comprimidas-sin-comprimir-y-comprimidas-sin-perdidas/,3,4,2.749975,rewrite_same,https://estudiodefotografia.info/equipo/opciones-raw-comprimidas-sin-comprimir-y-comprimidas-sin-perdidas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/post-produccion/como-arreglar-fotos-granuladas-en-photoshop-y-lightroom/,3,1,2,rewrite_same,https://estudiodefotografia.info/post-produccion/como-arreglar-fotos-granuladas-en-photoshop-y-lightroom/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/inspiracion/como-fotografiar-niebla-12-consejos-para-una-sesion-de-fotos-de-niebla-mistica/,3,1,2,rewrite_same,https://estudiodefotografia.info/inspiracion/como-fotografiar-niebla-12-consejos-para-una-sesion-de-fotos-de-niebla-mistica/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/que-es-el-zapato-frio-y-como-puedes-usarlo/,3,1,2,rewrite_same,https://estudiodefotografia.info/equipo/que-es-el-zapato-frio-y-como-puedes-usarlo/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/consejos/que-es-un-archivo-nef-y-como-abrir-uno/,2,1455,4.548457800687285,rewrite_same,https://estudiodefotografia.info/consejos/que-es-un-archivo-nef-y-como-abrir-uno/,"Intento claro y especifico; mantener URL"
https://estudiodefotografia.info/conceptos-basicos/que-es-el-obturador/,2,600,5.608330833333333,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-el-obturador/,"Intento claro y especifico; mantener URL"
https://estudiodefotografia.info/conceptos-basicos/que-es-una-lente-gran-angular-y-cuando-usar-una/,2,200,3.4100025,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-una-lente-gran-angular-y-cuando-usar-una/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/accesorios-de-fotografia/registrar-dron-dji/,2,48,4.979177083333333,rewrite_same,https://estudiodefotografia.info/accesorios-de-fotografia/registrar-dron-dji/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/inspiracion/los-25-fotografos-deportivos-mas-influyentes-a-seguir/,2,39,3.1025846153846155,rewrite_same,https://estudiodefotografia.info/inspiracion/los-25-fotografos-deportivos-mas-influyentes-a-seguir/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/composicion/los-10-elementos-de-la-composicion-en-fotografia/,2,33,7.454551515151515,rewrite_same,https://estudiodefotografia.info/composicion/los-10-elementos-de-la-composicion-en-fotografia/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/que-es-la-exposicion/,2,27,3.9259407407407414,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/que-es-la-exposicion/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/post-produccion/como-usar-filtros-neurales-en-photoshop-paso-a-paso/,2,20,4.55,rewrite_same,https://estudiodefotografia.info/post-produccion/como-usar-filtros-neurales-en-photoshop-paso-a-paso/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/post-produccion/las-45-mejores-acciones-gratuitas-de-photoshop-para-fotografia-creativa/,2,19,5.894694736842105,rewrite_same,https://estudiodefotografia.info/post-produccion/las-45-mejores-acciones-gratuitas-de-photoshop-para-fotografia-creativa/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/regla-de-la-mirada/,2,19,5.4737,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/regla-de-la-mirada/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/tutoriales-de-fotografia/configuracion-recomendada-de-sony-a6400/,2,8,2.250025,rewrite_same,https://estudiodefotografia.info/tutoriales-de-fotografia/configuracion-recomendada-de-sony-a6400/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/tecnicas-de-fotografia/como-escanear-fotos/,2,6,7,rewrite_same,https://estudiodefotografia.info/tecnicas-de-fotografia/como-escanear-fotos/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/fotografia/panasonic-lumix-fz82/,2,5,5.6,rewrite_same,https://estudiodefotografia.info/fotografia/panasonic-lumix-fz82/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/tecnicas-de-fotografia/circulo-de-confusion/,2,4,8.5,rewrite_same,https://estudiodefotografia.info/tecnicas-de-fotografia/circulo-de-confusion/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/que-es-el-boton-ae-l-y-af-l-en-una-nikon-dslr/,2,4,3.75,rewrite_same,https://estudiodefotografia.info/equipo/que-es-el-boton-ae-l-y-af-l-en-una-nikon-dslr/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/post-produccion/como-abrir-imagenes-sin-procesar-en-gimp-rawtherapee-y-darktable/,2,4,1.25,rewrite_same,https://estudiodefotografia.info/post-produccion/como-abrir-imagenes-sin-procesar-en-gimp-rawtherapee-y-darktable/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/arte/nariz-dibujo-realista/,2,3,9,redirect_hub,https://estudiodefotografia.info/inspiracion/,"Fuera del foco principal de fotografia"
https://estudiodefotografia.info/post-produccion/curso-de-camera-raw/,2,3,6.3333,rewrite_same,https://estudiodefotografia.info/post-produccion/curso-de-camera-raw/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/revision-de-panasonic-lumix-gh5/,2,3,4.666666666666667,rewrite_same,https://estudiodefotografia.info/equipo/revision-de-panasonic-lumix-gh5/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/opiniones/gopro-10-opiniones/,2,3,1,rewrite_same,https://estudiodefotografia.info/opiniones/gopro-10-opiniones/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/arte/imagenes-subrealistas/,2,3,1,redirect_hub,https://estudiodefotografia.info/inspiracion/,"Fuera del foco principal de fotografia"
https://estudiodefotografia.info/tecnicas-de-fotografia/seis-consejos-para-mejores-fotografias-de-plantas/,2,2,6.5,rewrite_same,https://estudiodefotografia.info/tecnicas-de-fotografia/seis-consejos-para-mejores-fotografias-de-plantas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/arte/enmarcar-significado/,2,2,5,redirect_hub,https://estudiodefotografia.info/inspiracion/,"Fuera del foco principal de fotografia"
https://estudiodefotografia.info/resenas/canon-eos-80d/,2,2,4,rewrite_same,https://estudiodefotografia.info/resenas/canon-eos-80d/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/conceptos-basicos/25-errores-que-cometen-todos-los-fotografos-y-que-no-quieren-admitir/,2,2,3.5,rewrite_same,https://estudiodefotografia.info/conceptos-basicos/25-errores-que-cometen-todos-los-fotografos-y-que-no-quieren-admitir/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/composicion/las-mejores-memorias-fotograficas/,2,2,3.5,rewrite_same,https://estudiodefotografia.info/composicion/las-mejores-memorias-fotograficas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/tutoriales-de-fotografia/como-evitar-fotos-borrosas/,2,2,2,rewrite_same,https://estudiodefotografia.info/tutoriales-de-fotografia/como-evitar-fotos-borrosas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/inspiracion/15-fotografos-de-comida-famosos-para-inspirarte/,2,2,2,rewrite_same,https://estudiodefotografia.info/inspiracion/15-fotografos-de-comida-famosos-para-inspirarte/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/composicion/como-disparar-desde-la-cadera/,2,2,2,rewrite_same,https://estudiodefotografia.info/composicion/como-disparar-desde-la-cadera/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/consejos/8-consejos-para-proteger-las-fotografias-impresas/,2,2,1.5,rewrite_same,https://estudiodefotografia.info/consejos/8-consejos-para-proteger-las-fotografias-impresas/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/fotografia-de-emociones/imagenes-de-aburrida/,2,1,7,redirect_hub,https://estudiodefotografia.info/inspiracion/,"Fuera del foco principal de fotografia"
https://estudiodefotografia.info/equipo/nikon-z6-frente-a-nikon-d750/,2,1,2,rewrite_same,https://estudiodefotografia.info/equipo/nikon-z6-frente-a-nikon-d750/,"Encaja con la nueva web editorial"
https://estudiodefotografia.info/equipo/lista-de-camaras-con-gps-incorporado-y-algunos-consejos-sobre-etiquetado-geografico/,2,1,2,rewrite_same,https://estudiodefotografia.info/equipo/lista-de-camaras-con-gps-incorporado-y-algunos-consejos-sobre-etiquetado-geografico/,"Encaja con la nueva web editorial"
